30050,34.18
30100,34.04
30150,34.23
30200,34.17
30250,34.19
30300,34.38
30350,34.43
30400,34.35
30450,34.36
30500,34.38
30550,34.34
30600,34.32
30650,34.02
30700,34.22
30750,34.39
30800,34.30
30850,34.26
30900,34.28
30950,34.50
31000,34.42
31050,34.51
31100,34.25
31150,33.99
31200,34.05
31250,34.08
31300,34.04
31350,34.10
31400,34.10
31450,34.25
31500,34.30
31550,34.29
31600,34.02
31650,33.68
31700,33.83
31750,33.93
31800,33.99
31850,34.06
31900,34.30
31950,34.40
32000,34.43
32050,34.67
32100,34.51
32150,34.70
32200,34.71
32250,34.82
32300,34.73
32350,34.84
32400,34.79
32450,34.76
32500,34.42
32550,34.50
32600,34.62
32650,34.58
32700,34.66
32750,34.66
32800,34.73
32850,34.72
32900,34.90
32950,34.85
33000,34.38
33050,34.30
33100,34.38
33150,34.46
33200,34.51
33250,34.61
33300,34.54
33350,34.63
33400,34.70
33450,34.63
33500,34.13
33550,34.05
33600,34.36
33650,34.33
33700,34.36
33750,34.57
33800,34.74
33850,34.67
33900,34.88
33950,34.84
34000,34.92
34050,34.98
34100,35.16
34150,34.97
34200,35.06
34250,35.09
34300,35.06
34350,34.90
34400,34.65
34450,34.84
34500,34.93
34550,34.94
34600,34.90
34650,34.91
34700,35.09
34750,35.14
34800,35.20
34850,34.85
34900,34.64
34950,34.71
35000,34.75
35050,34.72
35100,34.85
35150,34.79
35200,35.03
35250,34.98
35300,35.00
35350,34.62
35400,34.38
35450,34.52
35500,34.64
35550,34.74
35600,34.72
35650,34.92
35700,34.92
35750,35.00
35800,35.14
35850,35.04
35900,35.25
35950,35.29
36000,35.38
36050,35.27
36100,35.41
36150,35.39
36200,35.28
36250,34.85
36300,34.97
36350,35.15
36400,35.20
36450,35.15
36500,35.20
36550,35.26
36600,35.27
36650,35.49
36700,35.33
36750,34.82
36800,34.89
36850,34.94
36900,34.93
36950,35.09
37000,35.13
37050,35.16
37100,35.19
37150,35.25
37200,35.15
37250,34.62
37300,34.67
37350,34.87
37400,34.93
37450,34.97
37500,35.19
37550,35.19
37600,35.26
37650,35.30
37700,35.30
37750,35.43
37800,35.52
37850,35.66
37900,35.50
37950,35.64
38000,35.62
38050,35.53
38100,35.38
38150,35.01
38200,35.31
38250,35.37
38300,35.41
38350,35.36
38400,35.44
38450,35.52
38500,35.68
38550,35.66
38600,35.27
38650,35.05
38700,35.13
38750,35.19
38800,35.25
38850,35.30
38900,35.38
38950,35.52
39000,35.56
39050,35.51
39100,35.10
39150,34.87
39200,35.06
39250,35.13
39300,35.25
39350,35.27
39400,35.39
39450,35.42
39500,35.48
39550,35.53
39600,35.49
39650,35.72
39700,35.76
39750,35.80
39800,35.82
39850,35.88
39900,35.76
39950,35.75
40000,35.30
40050,35.42
40100,35.65
40150,35.53
40200,35.59
40250,35.66
40300,35.74
40350,35.74
40400,35.95
40450,35.67
40500,35.27
40550,35.43
40600,35.41
40650,35.40
40700,35.52
40750,35.57
40800,35.57
40850,35.78
40900,35.72
40950,35.60
41000,35.03
41050,35.19
41100,35.38
41150,35.39
41200,35.44
41250,35.66
41300,35.58
41350,35.61
41400,35.80
41450,35.73
41500,35.87
41550,35.93
41600,36.09
41650,35.90
41700,36.10
41750,36.08
41800,36.05
41850,35.65
41900,35.50
41950,35.67
42000,35.72
42050,35.85
42100,35.86
42150,35.87
42200,35.89
42250,36.09
42300,36.09
42350,35.64
42400,35.41
42450,35.53
42500,35.61
42550,35.65
42600,35.75
42650,35.82
42700,35.86
42750,35.97
42800,35.95
42850,35.36
42900,35.19
42950,35.53
43000,35.51
43050,35.75
43100,35.79
43150,35.77
43200,35.71
43250,35.96
43300,35.87
43350,35.92
43400,36.23
43450,36.20
43500,36.25
43550,36.22
43600,36.29
43650,36.31
43700,36.08
43750,35.62
43800,35.80
43850,35.97
43900,35.91
43950,35.96
44000,36.06
44050,36.15
44100,36.13
44150,36.32
44200,35.96
44250,35.59
44300,35.72
44350,35.76
44400,35.72
44450,35.89
44500,35.95
44550,36.03
44600,36.10
44650,36.19
44700,35.83
44750,35.46
44800,35.56
44850,35.73
44900,35.80
