0,0.8672656851883023
1,0.8687572170900693
2,0.873418254472367
3,0.8844423595531984
4,0.8983593148805252
5,0.9166907236565068
6,0.9303791378441915
7,0.9426602193995381
8,0.9511282717933831
9,0.9595121247113164
10,0.9648647998689779
11,0.9691890396917665
12,0.9733929946571245
13,0.9751671959428809
14,0.9778796189376443
15,0.979707948467748
16,0.9811273094688222
17,0.9816144630484989
18,0.9831841801385681
19,0.9834728637413395
20,0.9852049653579676
21,0.9855116916859122
22,0.9869551096997691
23,0.9870272806004619
24,0.9878752886836027
25,0.9889939376443418
26,0.9880737586605081
27,0.988416570438799
28,0.9885609122401847
29,0.9888495958429562
30,0.9898419457274826
31,0.9900404157043879
32,0.9910868937644342
33,0.9914357198303346
34,0.9906177829099307
35,0.991724403433106
36,0.9914297055427251
37,0.9922596709006929
38,0.9922055427251733
39,0.9919890300230947
40,0.9922235854503464
41,0.991754474595843
42,0.9931437644341802
43,0.9931798498845266
44,0.993053550808314
45,0.9929152232945379
46,0.992710739030023
47,0.9932760777980021
48,0.9930715935334873
49,0.9932881062355658
50,0.9933602771362586
51,0.9936309180138568
52,0.9939917725173211
53,0.9947315242494227
54,0.9941721997690531
55,0.9943887124711316
56,0.9939917725173211
57,0.9942443706697459
58,0.9947134815242494
59,0.9946593533487298
60,0.9948397806004619
61,0.9943947267587411
62,0.995020207852194
63,0.9951465069284064
64,0.9954171478060047
65,0.995020207852194
66,0.9953810623556582
67,0.9945931967356464
68,0.9949660796766744
69,0.995272806004619
70,0.9952908487297921
71,0.9952006351039261
72,0.995796045034642
73,0.9950743360277137
74,0.9953991050808314
75,0.9951164357656694
76,0.9955614896073903
77,0.9953810623556582
78,0.9959764722863741
79,0.9957780023094688
80,0.995453233256351
81,0.9958862586605081
82,0.9961027713625866
83,0.9958140877598153
84,0.9955073614318707
85,0.9959223441108545
86,0.9957599595842956
87,0.9956697459584296
88,0.9959043013856813
89,0.9960546574746764
90,0.9958862586605081
91,0.9960847286374134
92,0.9962831986143187
93,0.9962831986143187
94,0.9961208140877598
95,0.9966440531177829
96,0.996048643187067
97,0.9958140877598153
98,0.9966801385681293
99,0.9964636258660509
100,0.996914693995381
101,0.99657188221709
102,0.9961929849884527
103,0.9964696401536602
104,0.9969868648960739
105,0.9967523094688222
106,0.9965177540415704
107,0.9965357967667436
108,0.9963012413394919
109,0.9963192840646651
110,0.9972935912240185
111,0.9969688221709007
112,0.9968425230946882
113,0.9970229503464203
114,0.99657188221709
115,0.9969688221709007
116,0.9972214203233256
117,0.9970951212471132
118,0.9966440531177829
119,0.9968786085450346
120,0.9968966512702079
121,0.9971853348729792
122,0.9973296766743649
123,0.9972214203233256
124,0.9969868648960739
125,0.9968786085450346
126,0.9967703521939953
127,0.9971492494226328
128,0.9967162240184757
129,0.996824480369515
130,0.9971312066974596
131,0.9965899249422633
132,0.9971492494226328
133,0.9972214203233256
134,0.996914693995381
135,0.9972394630484989
136,0.9971312066974596
137,0.9973657621247113
138,0.9973356909619743
139,0.9970229503464203
140,0.9968064376443418
141,0.9968966512702079
142,0.9976063318395725
143,0.9972033775981525
144,0.9969748364585101
145,0.9971492494226328
146,0.9974740184757506
147,0.9974740184757506
148,0.9973477193995381
149,0.9971312066974596
150,0.9976003175519631
151,0.9972394630484989
152,0.9971492494226328
153,0.9971312066974596
154,0.9974740184757506
155,0.9971853348729792
156,0.9971853348729792
157,0.9974740184757506
158,0.997510103926097
159,0.997257505773672
160,0.997257505773672
161,0.9975281466512702
162,0.9972214203233256
163,0.997510103926097
164,0.9976003175519631
165,0.9973477193995381
166,0.9976003175519631
167,0.9973116339491916
168,0.9975281466512702
169,0.9976183602771362
170,0.997257505773672
171,0.997510103926097
172,0.9975461893764435
173,0.9975642321016166
174,0.9973477193995381
175,0.997510103926097
176,0.9976003175519631
177,0.9975822748267898
178,0.9974800327633601
179,0.9974740184757506
180,0.9973176482368011
181,0.9976003175519631
182,0.9976544457274826
183,0.9979070438799076
184,0.9979070438799076
185,0.9976724884526559
186,0.9977446593533488
187,0.9974920612009238
188,0.9978709584295612
189,0.9975461893764435
190,0.9977266166281755
191,0.9975281466512702
192,0.9979431293302541
193,0.9976424172899189
194,0.9978529157043879
195,0.9976544457274826
196,0.9981415993071594
197,0.9978529157043879
198,0.9973296766743649
199,0.9977627020785219
200,0.9978529157043879
201,0.9976183602771362
202,0.9976424172899189
203,0.9977446593533488
204,0.9976905311778291
205,0.9979070438799076
206,0.9971492494226328
207,0.9977446593533488
208,0.9977987875288684
209,0.9980874711316398
210,0.9976905311778291
211,0.9978529157043879
212,0.9977627020785219
213,0.9972755484988453
214,0.9975461893764435
215,0.9977627020785219
216,0.9978168302540416
217,0.9977987875288684
218,0.9976905311778291
219,0.9976965454654385
220,0.9980153002309469
221,0.9979431293302541
222,0.9979972575057737
223,0.9976364030023095
224,0.9977266166281755
225,0.9981415993071594
226,0.9979070438799076
227,0.9975822748267898
228,0.9978348729792148
229,0.9979611720554272
230,0.9977446593533488
231,0.9980153002309469
