1,0.6936794299653123
2,0.6918573972233181
3,0.6855393984464294
4,0.6586686272860905
5,0.6379174320391436
6,0.5987053367012706
7,0.549480120063494
8,0.4952328419885156
9,0.4471823971031764
10,0.39932913316528224
11,0.36825003004606877
12,0.3336661816808765
13,0.29866318770960054
14,0.2787331189523196
15,0.2534537785712567
16,0.24073781252073842
17,0.22439127506990006
18,0.21182936321756693
19,0.19390370397094908
20,0.18576687108205017
21,0.17424612061521194
22,0.16605322503916628
23,0.16366839954140466
24,0.15251155674207809
25,0.14069820967549718
26,0.13803839132023257
27,0.1289452883159981
28,0.12532170199107526
29,0.11706397807721163
30,0.1109399387155082
31,0.10925135992509027
32,0.10709244173082559
33,0.09375673139145255
34,0.09065082282616169
35,0.08274052605324285
36,0.0821050929956596
37,0.0778208463608844
38,0.07097589303336142
39,0.07126865243001362
